# thisFile = xPeriment-B.lightpP-1901/xPer-B.lightpP-1901-i-9-z-0-100-1901-sample.txt 
# configuration file = xPeriment-B.lightpP-1901.tcl 
# created on Sat Aug 29 01:03:07 EDT 2015 
#
instanceID	instanceDim	hostID	sandboxID	solverName	valueTarget	valueBest	targetReached	isCensored	runtimeLmt	runtime	cntProbe	walkLength	cntRestart	speedProbe	coordBest
i-9-z-0-1-1901	9	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.00333	35	16	0	10521	101010101
i-9-z-0-2-53335	9	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.00360	47	22	0	13049	101010101
i-9-z-0-3-567930	9	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0261	263	130	0	10086	101010101
i-9-z-0-4-256020	9	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.00136	13	5	0	9559	101010101
i-9-z-0-5-304520	9	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0112	127	62	0	11334	101010101
i-9-z-0-6-887245	9	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.00225	23	10	0	10231	101010101
i-9-z-0-7-244841	9	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0211	235	116	0	11144	101010101
i-9-z-0-8-843586	9	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.00177	19	8	0	10730	101010101
i-9-z-0-9-436548	9	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.00642	77	37	0	12000	101010101
i-9-z-0-10-558338	9	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.000529	7	2	0	13237	101010101
i-9-z-0-11-545556	9	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.00584	71	34	0	12160	101010101
i-9-z-0-12-229548	9	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.00694	79	38	0	11389	101010101
i-9-z-0-13-236192	9	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.00363	37	17	0	10187	101010101
i-9-z-0-14-173257	9	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.000455	5	1	0	10985	101010101
i-9-z-0-15-842560	9	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0205	223	110	0	10885	101010101
i-9-z-0-16-478777	9	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0198	215	106	0	10866	101010101
i-9-z-0-17-267593	9	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.00641	77	37	0	12018	101010101
i-9-z-0-18-591342	9	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.00120	11	4	0	9165	101010101
i-9-z-0-19-818716	9	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.000306	3	0	0	9807	101010101
i-9-z-0-20-91757	9	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.00598	73	35	0	12215	101010101
i-9-z-0-21-512826	9	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.00304	33	15	0	10837	101010101
i-9-z-0-22-997742	9	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.00952	111	54	0	11663	101010101
i-9-z-0-23-775817	9	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0145	165	81	0	11349	101010101
i-9-z-0-24-252183	9	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0213	231	114	0	10821	101010101
i-9-z-0-25-594027	9	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.00208	23	10	0	11069	101010101
i-9-z-0-26-997677	9	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0134	147	72	0	11003	101010101
i-9-z-0-27-225861	9	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0141	155	76	0	10964	101010101
i-9-z-0-28-256367	9	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.000278	3	0	0	10782	101010101
i-9-z-0-29-948132	9	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0162	165	81	0	10216	101010101
i-9-z-0-30-186147	9	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0166	191	94	0	11487	101010101
i-9-z-0-31-364649	9	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0129	145	71	0	11240	101010101
i-9-z-0-32-122908	9	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.00176	19	8	0	10793	101010101
i-9-z-0-33-46465	9	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0317	329	163	0	10383	101010101
i-9-z-0-34-903326	9	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0212	221	109	0	10437	101010101
i-9-z-0-35-504012	9	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.00307	31	14	0	10085	101010101
i-9-z-0-36-623677	9	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0122	131	64	0	10719	101010101
i-9-z-0-37-93095	9	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0103	119	58	0	11542	101010101
i-9-z-0-38-510387	9	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.00181	19	8	0	10514	101010101
i-9-z-0-39-177077	9	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.00216	23	10	0	10646	101010101
i-9-z-0-40-316911	9	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0233	249	123	0	10674	101010101
i-9-z-0-41-771978	9	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.00570	69	33	0	12096	101010101
i-9-z-0-42-278615	9	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.00737	85	41	0	11536	101010101
i-9-z-0-43-400843	9	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.00228	25	11	0	10977	101010101
i-9-z-0-44-1612	9	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0129	147	72	0	11382	101010101
i-9-z-0-45-38914	9	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0119	135	66	0	11319	101010101
i-9-z-0-46-661487	9	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.00926	99	48	0	10692	101010101
i-9-z-0-47-536865	9	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.00827	95	46	0	11483	101010101
i-9-z-0-48-34631	9	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.00583	71	34	0	12187	101010101
i-9-z-0-49-285141	9	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.00661	79	38	0	11946	101010101
i-9-z-0-50-816448	9	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.00972	111	54	0	11416	101010101
i-9-z-0-51-764053	9	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.000875	9	3	0	10291	101010101
i-9-z-0-52-841644	9	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0101	113	55	0	11182	101010101
i-9-z-0-53-990163	9	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.00108	11	4	0	10166	101010101
i-9-z-0-54-850921	9	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0117	129	63	0	10998	101010101
i-9-z-0-55-266224	9	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0134	143	70	0	10686	101010101
i-9-z-0-56-516110	9	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.00597	73	35	0	12234	101010101
i-9-z-0-57-967838	9	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0178	189	93	0	10624	101010101
i-9-z-0-58-269800	9	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.000302	3	0	0	9939	101010101
i-9-z-0-59-895241	9	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.00223	23	10	0	10319	101010101
i-9-z-0-60-20995	9	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0194	215	106	0	11082	101010101
i-9-z-0-61-635862	9	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0109	123	60	0	11269	101010101
i-9-z-0-62-881044	9	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.00220	25	11	0	11366	101010101
i-9-z-0-63-579016	9	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.00538	65	31	0	12088	101010101
i-9-z-0-64-483939	9	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.00746	85	41	0	11390	101010101
i-9-z-0-65-265656	9	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0126	141	69	0	11176	101010101
i-9-z-0-66-802646	9	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0100	117	57	0	11678	101010101
i-9-z-0-67-279501	9	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0137	151	74	0	10983	101010101
i-9-z-0-68-943323	9	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.00869	101	49	0	11626	101010101
i-9-z-0-69-620924	9	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.00501	53	25	0	10583	101010101
