# thisFile = xPeriment-B.lightpP-1901/xPer-B.lightpP-1901-i-12-z-0-100-1901-sample.txt 
# configuration file = xPeriment-B.lightpP-1901.tcl 
# created on Sat Aug 29 01:03:21 EDT 2015 
#
instanceID	instanceDim	hostID	sandboxID	solverName	valueTarget	valueBest	targetReached	isCensored	runtimeLmt	runtime	cntProbe	walkLength	cntRestart	speedProbe	coordBest
i-12-z-0-1-1901	12	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0326	251	124	0	7709	111110011111
i-12-z-0-2-53335	12	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0372	273	135	0	7329	111110011111
i-12-z-0-3-567930	12	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0579	427	212	0	7369	111110011111
i-12-z-0-4-256020	12	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0463	335	166	0	7231	111110011111
i-12-z-0-5-304520	12	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0169	133	65	0	7874	111110011111
i-12-z-0-6-887245	12	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0996	717	357	0	7199	111110011111
i-12-z-0-7-244841	12	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0450	329	163	0	7312	111110011111
i-12-z-0-8-843586	12	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0329	245	121	0	7456	111110011111
i-12-z-0-9-436548	12	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0351	265	131	0	7551	111110011111
i-12-z-0-10-558338	12	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0113	93	45	0	8217	111110011111
i-12-z-0-11-545556	12	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0110	83	40	0	7573	111110011111
i-12-z-0-12-229548	12	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0583	443	220	0	7594	111110011111
i-12-z-0-13-236192	12	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0181	145	71	0	8029	111110011111
i-12-z-0-14-173257	12	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0533	395	196	0	7407	111110011111
i-12-z-0-15-842560	12	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0341	249	123	0	7311	111110011111
i-12-z-0-16-478777	12	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.122	915	456	0	7521	111110011111
i-12-z-0-17-267593	12	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0108	93	45	0	8648	111110011111
i-12-z-0-18-591342	12	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.00635	47	22	0	7398	111110011111
i-12-z-0-19-818716	12	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0259	213	105	0	8225	111110011111
i-12-z-0-20-91757	12	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0480	347	172	0	7232	111110011111
i-12-z-0-21-512826	12	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0274	217	107	0	7918	111110011111
i-12-z-0-22-997742	12	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0466	347	172	0	7447	111110011111
