# thisFile = xPeriment-B.lightpP-1901/xPer-B.lightpP-1901-i-20-z-0-100-1901-sample.txt 
# configuration file = xPeriment-B.lightpP-1901.tcl 
# created on Sat Aug 29 01:03:49 EDT 2015 
#
instanceID	instanceDim	hostID	sandboxID	solverName	valueTarget	valueBest	targetReached	isCensored	runtimeLmt	runtime	cntProbe	walkLength	cntRestart	speedProbe	coordBest
i-20-z-0-1-1901	20	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	1.10	3281	1639	0	2994	01110010100101001110
i-20-z-0-2-53335	20	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.373	1109	553	0	2969	01110010100101001110
i-20-z-0-3-567930	20	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.211	647	322	0	3066	01110010100101001110
i-20-z-0-4-256020	20	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.747	2263	1130	0	3030	01110010100101001110
i-20-z-0-5-304520	20	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.146	469	233	0	3215	01110010100101001110
i-20-z-0-6-887245	20	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	1.01	2999	1498	0	2964	01110010100101001110
i-20-z-0-7-244841	20	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0592	183	90	0	3093	01110010100101001110
i-20-z-0-8-843586	20	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.206	621	309	0	3018	01110010100101001110
i-20-z-0-9-436548	20	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.910	2671	1334	0	2934	01110010100101001110
i-20-z-0-10-558338	20	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.135	417	207	0	3095	01110010100101001110
i-20-z-0-11-545556	20	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	1.19	3495	1746	0	2943	01110010100101001110
i-20-z-0-12-229548	20	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.488	1463	730	0	2995	01110010100101001110
i-20-z-0-13-236192	20	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.464	1435	716	0	3095	01110010100101001110
i-20-z-0-14-173257	20	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	1.48	4439	2218	0	2997	01110010100101001110
i-20-z-0-15-842560	20	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.120	391	194	0	3245	01110010100101001110
i-20-z-0-16-478777	20	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.166	483	240	0	2910	01110010100101001110
i-20-z-0-17-267593	20	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.474	1399	698	0	2953	01110010100101001110
i-20-z-0-18-591342	20	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.155	459	228	0	2970	01110010100101001110
i-20-z-0-19-818716	20	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0623	189	93	0	3035	01110010100101001110
i-20-z-0-20-91757	20	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.00728	21	9	0	2885	01110010100101001110
i-20-z-0-21-512826	20	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.103	317	157	0	3085	01110010100101001110
i-20-z-0-22-997742	20	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.928	2803	1400	0	3021	01110010100101001110
i-20-z-0-23-775817	20	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	1.03	3063	1530	0	2977	01110010100101001110
i-20-z-0-24-252183	20	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.194	591	294	0	3048	01110010100101001110
i-20-z-0-25-594027	20	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.247	747	372	0	3021	01110010100101001110
i-20-z-0-26-997677	20	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.112	333	165	0	2968	01110010100101001110
i-20-z-0-27-225861	20	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.437	1319	658	0	3016	01110010100101001110
i-20-z-0-28-256367	20	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.139	397	197	0	2859	01110010100101001110
i-20-z-0-29-948132	20	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.905	2721	1359	0	3007	01110010100101001110
i-20-z-0-30-186147	20	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	1.73	5119	2558	0	2964	01110010100101001110
i-20-z-0-31-364649	20	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0444	87	42	0	1958	01110010100101001110
i-20-z-0-32-122908	20	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.305	841	419	0	2754	01110010100101001110
i-20-z-0-33-46465	20	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.283	867	432	0	3061	01110010100101001110
i-20-z-0-34-903326	20	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.617	1883	940	0	3053	01110010100101001110
i-20-z-0-35-504012	20	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.309	943	470	0	3050	01110010100101001110
i-20-z-0-36-623677	20	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	1.18	3361	1679	0	2858	01110010100101001110
i-20-z-0-37-93095	20	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.418	1263	630	0	3018	01110010100101001110
i-20-z-0-38-510387	20	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.259	787	392	0	3034	01110010100101001110
i-20-z-0-39-177077	20	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.184	521	259	0	2834	01110010100101001110
i-20-z-0-40-316911	20	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	1.23	3665	1831	0	2986	01110010100101001110
i-20-z-0-41-771978	20	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.502	1503	750	0	2995	01110010100101001110
i-20-z-0-42-278615	20	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	1.14	3341	1669	0	2928	01110010100101001110
i-20-z-0-43-400843	20	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.533	1557	777	0	2921	01110010100101001110
i-20-z-0-44-1612	20	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.372	1163	580	0	3122	01110010100101001110
