# thisFile = xPeriment-B.lightpP-1901/xPer-B.lightpP-1901-i-25-z-0-100-1901-sample.txt 
# configuration file = xPeriment-B.lightpP-1901.tcl 
# created on Sat Aug 29 01:04:52 EDT 2015 
#
instanceID	instanceDim	hostID	sandboxID	solverName	valueTarget	valueBest	targetReached	isCensored	runtimeLmt	runtime	cntProbe	walkLength	cntRestart	speedProbe	coordBest
i-25-z-0-1-1901	25	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	1.17	2149	1073	0	1836	0110101110001111101111000
i-25-z-0-2-53335	25	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.449	759	378	0	1690	0110101110001111101111000
i-25-z-0-3-567930	25	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	1.12	2075	1036	0	1851	1011001110111001101100011
i-25-z-0-4-256020	25	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	1.06	1881	939	0	1773	1100011011001110111001101
i-25-z-0-5-304520	25	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0825	163	80	0	1975	1011001110111001101100011
i-25-z-0-6-887245	25	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.495	873	435	0	1762	0110101110001111101111000
i-25-z-0-7-244841	25	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0308	57	27	0	1850	0001111011111000111010110
i-25-z-0-8-843586	25	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	1.69	3077	1537	0	1821	0001111011111000111010110
i-25-z-0-9-436548	25	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.859	1543	770	0	1796	1011001110111001101100011
i-25-z-0-10-558338	25	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	1.59	2871	1434	0	1806	1011001110111001101100011
i-25-z-0-11-545556	25	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.311	545	271	0	1750	0110101110001111101111000
i-25-z-0-12-229548	25	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	1.71	3023	1510	0	1768	0110101110001111101111000
i-25-z-0-13-236192	25	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.180	345	171	0	1911	0110101110001111101111000
i-25-z-0-14-173257	25	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.709	1273	635	0	1795	0001111011111000111010110
i-25-z-0-15-842560	25	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.400	699	348	0	1748	1011001110111001101100011
i-25-z-0-16-478777	25	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.794	1435	716	0	1807	0110101110001111101111000
i-25-z-0-17-267593	25	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.794	1415	706	0	1782	1011001110111001101100011
i-25-z-0-18-591342	25	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.907	1611	804	0	1776	0001111011111000111010110
i-25-z-0-19-818716	25	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.452	811	404	0	1792	0110101110001111101111000
i-25-z-0-20-91757	25	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	1.97	3581	1789	0	1818	0001111011111000111010110
i-25-z-0-21-512826	25	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.731	1263	630	0	1728	1011001110111001101100011
i-25-z-0-22-997742	25	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.266	491	244	0	1847	1100011011001110111001101
i-25-z-0-23-775817	25	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0224	41	19	0	1827	1100011011001110111001101
i-25-z-0-24-252183	25	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.437	767	382	0	1755	1011001110111001101100011
i-25-z-0-25-594027	25	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.162	295	146	0	1818	0001111011111000111010110
i-25-z-0-26-997677	25	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	1.61	2933	1465	0	1818	0001111011111000111010110
i-25-z-0-27-225861	25	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.358	599	298	0	1674	1100011011001110111001101
i-25-z-0-28-256367	25	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	1.51	2623	1310	0	1741	0001111011111000111010110
i-25-z-0-29-948132	25	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0909	179	88	0	1968	0001111011111000111010110
i-25-z-0-30-186147	25	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.130	227	112	0	1745	1100011011001110111001101
i-25-z-0-31-364649	25	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.772	1347	672	0	1745	0110101110001111101111000
i-25-z-0-32-122908	25	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.420	731	364	0	1742	0001111011111000111010110
i-25-z-0-33-46465	25	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.843	1517	757	0	1799	0110101110001111101111000
i-25-z-0-34-903326	25	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.284	505	251	0	1776	1100011011001110111001101
i-25-z-0-35-504012	25	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.141	241	119	0	1705	1011001110111001101100011
i-25-z-0-36-623677	25	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.193	325	161	0	1681	1100011011001110111001101
i-25-z-0-37-93095	25	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0163	31	14	0	1906	1011001110111001101100011
i-25-z-0-38-510387	25	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0108	17	7	0	1571	0110101110001111101111000
i-25-z-0-39-177077	25	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.600	1087	542	0	1812	0110101110001111101111000
