# thisFile = xPeriment-B.lightpP-1901/xPer-B.lightpP-1901-i-36-z-0-100-1901-sample.txt 
# configuration file = xPeriment-B.lightpP-1901.tcl 
# created on Sat Aug 29 01:19:29 EDT 2015 
#
instanceID	instanceDim	hostID	sandboxID	solverName	valueTarget	valueBest	targetReached	isCensored	runtimeLmt	runtime	cntProbe	walkLength	cntRestart	speedProbe	coordBest
i-36-z-0-1-1901	36	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	9.64	8173	4085	0	847	101101011110111111111111011110101101
i-36-z-0-2-53335	36	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	1.23	1035	516	0	840	101101011110111111111111011110101101
i-36-z-0-3-567930	36	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	2.10	1791	894	0	853	101101011110111111111111011110101101
i-36-z-0-4-256020	36	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	1.05	927	462	0	883	101101011110111111111111011110101101
i-36-z-0-5-304520	36	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	21.7	17601	8799	0	812	101101011110111111111111011110101101
i-36-z-0-6-887245	36	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	30.4	26041	13019	0	856	101101011110111111111111011110101101
i-36-z-0-7-244841	36	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	12.9	10775	5386	0	835	101101011110111111111111011110101101
i-36-z-0-8-843586	36	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	50.8	43585	21791	0	857	101101011110111111111111011110101101
i-36-z-0-9-436548	36	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	31.8	27255	13626	0	857	101101011110111111111111011110101101
i-36-z-0-10-558338	36	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	25.9	22457	11227	0	866	101101011110111111111111011110101101
i-36-z-0-11-545556	36	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	4.36	3753	1875	0	861	101101011110111111111111011110101101
i-36-z-0-12-229548	36	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	49.3	41851	20924	0	849	101101011110111111111111011110101101
i-36-z-0-13-236192	36	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	102.	83367	41682	0	816	101101011110111111111111011110101101
i-36-z-0-14-173257	36	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	22.4	19061	9529	0	852	101101011110111111111111011110101101
