# thisFile = xPeriment-B.lightpP-1901/xPer-B.lightpP-1901-i-49-z-0-100-1901-sample.txt 
# configuration file = xPeriment-B.lightpP-1901.tcl 
# created on Sat Aug 29 04:06:39 EDT 2015 
#
instanceID	instanceDim	hostID	sandboxID	solverName	valueTarget	valueBest	targetReached	isCensored	runtimeLmt	runtime	cntProbe	walkLength	cntRestart	speedProbe	coordBest
i-49-z-0-1-1901	49	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	204.	91947	45972	0	451	1101011111011101101101001001011011011101111101011
i-49-z-0-2-53335	49	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	198.	89433	44715	0	451	1101011111011101101101001001011011011101111101011
i-49-z-0-3-567930	49	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	452.	206541	103269	0	457	1101011111011101101101001001011011011101111101011
i-49-z-0-4-256020	49	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	25.0	11199	5598	0	447	1101011111011101101101001001011011011101111101011
i-49-z-0-5-304520	49	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	130.	57721	28859	0	443	1101011111011101101101001001011011011101111101011
i-49-z-0-6-887245	49	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	410.	187645	93821	0	458	1101011111011101101101001001011011011101111101011
i-49-z-0-7-244841	49	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	42.0	19069	9533	0	454	1101011111011101101101001001011011011101111101011
i-49-z-0-8-843586	49	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	146.	66229	33113	0	454	1101011111011101101101001001011011011101111101011
i-49-z-0-9-436548	49	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	6.37	2959	1478	0	464	1101011111011101101101001001011011011101111101011
i-49-z-0-10-558338	49	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	109.	50253	25125	0	459	1101011111011101101101001001011011011101111101011
