# thisFile = xPeriment-B.ogrT-100-MS/xPer-B.ogrT-MS-10,55-100-1901-sample.txt 
# configuration file = xPeriment-B.ogrT-100-MS.tcl 
# created on Mon Aug 31 03:07:01 EDT 2015 
#
instanceID	instanceDim	hostID	sandboxID	solverName	valueTarget	valueBest	targetReached	isCensored	runtimeLmt	runtime	cntProbe	walkLength	cntRestart	speedProbe	coordBest
10,55-1-1901	54	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-8	-8	1	0	3600	23.0	181531	6857	0	7893	010000000000010000001000000010010000000000001000100001
10,55-2-53335	54	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-8	-8	1	0	3600	49.7	390371	14753	0	7848	100001000100000000000010010000000100000010000000000010
10,55-3-567930	54	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-8	-8	1	0	3600	30.0	235067	8881	0	7835	100001000100000000000010010000000100000010000000000010
10,55-4-256020	54	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-8	-8	1	0	3600	81.3	634870	24003	0	7806	010000000000010000001000000010010000000000001000100001
10,55-5-304520	54	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-8	-8	1	0	3600	26.0	203890	7703	0	7853	100001000100000000000010010000000100000010000000000010
10,55-6-887245	54	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-8	-8	1	0	3600	34.8	270908	10235	0	7789	100001000100000000000010010000000100000010000000000010
10,55-7-244841	54	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-8	-8	1	0	3600	29.0	229085	8655	0	7898	010000000000010000001000000010010000000000001000100001
10,55-8-843586	54	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-8	-8	1	0	3600	19.9	154949	5853	0	7791	100001000100000000000010010000000100000010000000000010
10,55-9-436548	54	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-8	-8	1	0	3600	137.	1072016	40549	0	7838	010000000000010000001000000010010000000000001000100001
10,55-10-558338	54	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-8	-8	1	0	3600	70.2	554172	20949	0	7893	100001000100000000000010010000000100000010000000000010
10,55-11-545556	54	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-8	-8	1	0	3600	2.34	18474	697	0	7911	010000000000010000001000000010010000000000001000100001
10,55-12-229548	54	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-8	-8	1	0	3600	1.77	14130	533	0	7973	010000000000010000001000000010010000000000001000100001
10,55-13-236192	54	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-8	-8	1	0	3600	3.57	28049	1059	0	7853	010000000000010000001000000010010000000000001000100001
10,55-14-173257	54	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-8	-8	1	0	3600	3.99	31806	1201	0	7968	100001000100000000000010010000000100000010000000000010
10,55-15-842560	54	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-8	-8	1	0	3600	34.4	271349	10253	0	7894	100001000100000000000010010000000100000010000000000010
10,55-16-478777	54	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-8	-8	1	0	3600	31.0	244500	9237	0	7875	010000000000010000001000000010010000000000001000100001
10,55-17-267593	54	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-8	-8	1	0	3600	1.15	9104	343	0	7937	010000000000010000001000000010010000000000001000100001
10,55-18-591342	54	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-8	-8	1	0	3600	54.3	423532	16007	0	7803	100001000100000000000010010000000100000010000000000010
10,55-19-818716	54	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-8	-8	1	0	3600	38.6	304301	11497	0	7888	010000000000010000001000000010010000000000001000100001
10,55-20-91757	54	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-8	-8	1	0	3600	24.5	194004	7329	0	7921	010000000000010000001000000010010000000000001000100001
10,55-21-512826	54	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-8	-8	1	0	3600	8.97	71248	2691	0	7947	100001000100000000000010010000000100000010000000000010
10,55-22-997742	54	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-8	-8	1	0	3600	13.6	107196	4049	0	7906	100001000100000000000010010000000100000010000000000010
10,55-23-775817	54	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-8	-8	1	0	3600	12.6	100413	3793	0	7950	010000000000010000001000000010010000000000001000100001
10,55-24-252183	54	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-8	-8	1	0	3600	9.77	76753	2899	0	7855	010000000000010000001000000010010000000000001000100001
10,55-25-594027	54	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-8	-8	1	0	3600	9.16	71364	2695	0	7794	010000000000010000001000000010010000000000001000100001
10,55-26-997677	54	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-8	-8	1	0	3600	32.4	254466	9615	0	7857	100001000100000000000010010000000100000010000000000010
10,55-27-225861	54	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-8	-8	1	0	3600	26.2	207378	7835	0	7908	100001000100000000000010010000000100000010000000000010
10,55-28-256367	54	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-8	-8	1	0	3600	32.4	254809	9627	0	7869	100001000100000000000010010000000100000010000000000010
10,55-29-948132	54	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-8	-8	1	0	3600	0.398	3172	119	0	7968	100001000100000000000010010000000100000010000000000010
10,55-30-186147	54	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-8	-8	1	0	3600	16.5	130160	4917	0	7907	010000000000010000001000000010010000000000001000100001
10,55-31-364649	54	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-8	-8	1	0	3600	16.4	128200	4843	0	7818	010000000000010000001000000010010000000000001000100001
10,55-32-122908	54	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-8	-8	1	0	3600	21.6	170216	6431	0	7894	010000000000010000001000000010010000000000001000100001
10,55-33-46465	54	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-8	-8	1	0	3600	10.4	80310	3033	0	7750	100001000100000000000010010000000100000010000000000010
10,55-34-903326	54	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-8	-8	1	0	3600	4.37	34823	1315	0	7973	010000000000010000001000000010010000000000001000100001
10,55-35-504012	54	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-8	-8	1	0	3600	1.07	8522	321	0	7983	010000000000010000001000000010010000000000001000100001
10,55-36-623677	54	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-8	-8	1	0	3600	22.1	174586	6595	0	7917	100001000100000000000010010000000100000010000000000010
10,55-37-93095	54	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-8	-8	1	0	3600	11.3	89516	3381	0	7894	010000000000010000001000000010010000000000001000100001
10,55-38-510387	54	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-8	-8	1	0	3600	65.7	517353	19557	0	7875	100001000100000000000010010000000100000010000000000010
10,55-39-177077	54	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-8	-8	1	0	3600	14.9	117817	4451	0	7889	010000000000010000001000000010010000000000001000100001
10,55-40-316911	54	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-8	-8	1	0	3600	22.1	174474	6591	0	7900	100001000100000000000010010000000100000010000000000010
10,55-41-771978	54	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-8	-8	1	0	3600	19.9	157994	5969	0	7937	010000000000010000001000000010010000000000001000100001
10,55-42-278615	54	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-8	-8	1	0	3600	1.01	7935	299	0	7849	010000000000010000001000000010010000000000001000100001
10,55-43-400843	54	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-8	-8	1	0	3600	10.4	82042	3099	0	7868	100001000100000000000010010000000100000010000000000010
10,55-44-1612	54	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-8	-8	1	0	3600	0.155	1214	45	0	7827	010000000000010000001000000010010000000000001000100001
10,55-45-38914	54	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-8	-8	1	0	3600	79.6	625575	23651	0	7859	010000000000010000001000000010010000000000001000100001
10,55-46-661487	54	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-8	-8	1	0	3600	51.1	401515	15175	0	7859	100001000100000000000010010000000100000010000000000010
10,55-47-536865	54	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-8	-8	1	0	3600	26.2	205267	7755	0	7841	100001000100000000000010010000000100000010000000000010
10,55-48-34631	54	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-8	-8	1	0	3600	1.25	9898	373	0	7931	010000000000010000001000000010010000000000001000100001
10,55-49-285141	54	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-8	-8	1	0	3600	41.1	320148	12099	0	7790	010000000000010000001000000010010000000000001000100001
10,55-50-816448	54	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-8	-8	1	0	3600	28.6	223718	8453	0	7834	010000000000010000001000000010010000000000001000100001
10,55-51-764053	54	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-8	-8	1	0	3600	48.0	378692	14313	0	7890	100001000100000000000010010000000100000010000000000010
10,55-52-841644	54	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-8	-8	1	0	3600	73.8	579100	21891	0	7849	100001000100000000000010010000000100000010000000000010
10,55-53-990163	54	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-8	-8	1	0	3600	0.939	7458	281	0	7946	100001000100000000000010010000000100000010000000000010
10,55-54-850921	54	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-8	-8	1	0	3600	6.84	54161	2045	0	7920	010000000000010000001000000010010000000000001000100001
10,55-55-266224	54	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-8	-8	1	0	3600	19.9	157513	5951	0	7931	100001000100000000000010010000000100000010000000000010
10,55-56-516110	54	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-8	-8	1	0	3600	37.5	293320	11083	0	7831	100001000100000000000010010000000100000010000000000010
10,55-57-967838	54	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-8	-8	1	0	3600	10.8	84293	3183	0	7834	010000000000010000001000000010010000000000001000100001
10,55-58-269800	54	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-8	-8	1	0	3600	33.7	264254	9985	0	7839	010000000000010000001000000010010000000000001000100001
