# thisFile = xPeriment-B.ogrT-100-MS/xPer-B.ogrT-MS-7,25-100-1901-sample.txt 
# configuration file = xPeriment-B.ogrT-100-MS.tcl 
# created on Mon Aug 31 02:49:30 EDT 2015 
#
instanceID	instanceDim	hostID	sandboxID	solverName	valueTarget	valueBest	targetReached	isCensored	runtimeLmt	runtime	cntProbe	walkLength	cntRestart	speedProbe	coordBest
7,25-1-1901	24	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-5	-5	1	0	3600	0.0150	205	17	0	13965	011000000100000100001000
7,25-2-53335	24	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-5	-5	1	0	3600	0.00700	90	7	0	13473	100000100010000000010010
7,25-3-567930	24	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-5	-5	1	0	3600	0.0130	182	15	0	13757	010010000000010001000001
7,25-4-256020	24	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-5	-5	1	0	3600	0.00500	67	5	0	13197	010000100000001000001001
7,25-5-304520	24	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-5	-5	1	0	3600	0.0260	365	31	0	14225	011000000100000100001000
7,25-6-887245	24	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-5	-5	1	0	3600	0.0230	320	27	0	14098	011000000100000100001000
7,25-7-244841	24	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-5	-5	1	0	3600	0.0510	732	63	0	14372	100000000010000100100010
7,25-8-843586	24	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-5	-5	1	0	3600	0.00500	67	5	0	13150	001100000001000001000010
7,25-9-436548	24	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-5	-5	1	0	3600	0.0230	320	27	0	14222	010000100000001000001001
7,25-10-558338	24	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-5	-5	1	0	3600	0.0130	182	15	0	14041	010010000000010001000001
7,25-11-545556	24	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-5	-5	1	0	3600	0.0400	569	49	0	14310	010000100000001000001001
7,25-12-229548	24	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-5	-5	1	0	3600	0.0390	549	47	0	14246	011000000100000100001000
7,25-13-236192	24	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-5	-5	1	0	3600	0.00700	90	7	0	13445	010000100000100000001100
7,25-14-173257	24	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-5	-5	1	0	3600	0.0220	319	27	0	14184	100000100010000000010010
7,25-15-842560	24	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-5	-5	1	0	3600	0.0160	228	19	0	14057	010010000000010001000001
7,25-16-478777	24	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-5	-5	1	0	3600	0.0400	572	49	0	14216	010000100000001000001001
7,25-17-267593	24	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-5	-5	1	0	3600	0.0560	797	69	0	14250	010001001000010000000001
7,25-18-591342	24	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-5	-5	1	0	3600	0.0390	550	47	0	14245	001100000001000001000010
7,25-19-818716	24	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-5	-5	1	0	3600	0.0230	320	27	0	13798	001100000001000001000010
7,25-20-91757	24	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-5	-5	1	0	3600	0.0780	1123	97	0	14429	010010000000010001000001
7,25-21-512826	24	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-5	-5	1	0	3600	0.0880	1257	109	0	14270	010000100000100000001100
7,25-22-997742	24	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-5	-5	1	0	3600	0.0310	433	37	0	14194	100100000100000001000010
7,25-23-775817	24	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-5	-5	1	0	3600	0.0160	228	19	0	14022	010000100000100000001100
7,25-24-252183	24	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-5	-5	1	0	3600	0.0230	320	27	0	14083	010000100000001000001001
