# thisFile = xPeriment-P.lopT-100-tableau-1901-152.46.18.162/xPer-P.lopT-152.46.18.162-pal-19-107-100-1903-sample.txt 
# configuration file = xPeriment-P.lopT-100-tableau-1901-152.46.18.162.tcl 
# created on Sat Jul 25 13:42:42 EDT 2015 
#
instanceID	instanceDim	hostID	sandboxID	solverName	valueTarget	valueBest	targetReached	isCensored	runtimeLmt	runtime	cntProbe	walkLength	cntRestart	speedProbe	coordBest
pal-19-107-1-1903	19	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-107.0	-107	1	0	7200	2.23	10145	5072	0	4541	19,16,1,17,2,18,6,3,7,4,8,5,9,13,10,14,11,15,12
pal-19-107-2-316410	19	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-107.0	-107	1	0	7200	4.28	19373	9686	0	4524	12,9,13,10,17,14,15,2,19,7,11,18,16,3,4,1,8,5,6
pal-19-107-3-871546	19	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-107.0	-107	1	0	7200	1.41	6375	3187	0	4534	16,1,6,10,17,7,14,4,2,13,11,18,8,15,5,3,12,19,9
pal-19-107-4-233105	19	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-107.0	-107	1	0	7200	4.20	18999	9499	0	4519	1,5,6,10,11,8,15,12,16,17,2,3,9,7,13,14,18,19,4
pal-19-107-5-116105	19	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-107.0	-107	1	0	7200	0.380	1733	866	0	4556	14,12,2,19,9,7,18,16,6,4,13,11,1,10,8,17,15,5,3
pal-19-107-6-194892	19	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-107.0	-107	1	0	7200	2.43	10901	5450	0	4490	18,8,6,17,15,3,7,12,4,13,5,10,14,2,19,11,9,16,1
pal-19-107-7-662606	19	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-107.0	-107	1	0	7200	0.118	541	270	0	4597	6,10,7,11,16,8,13,17,14,18,15,3,12,19,4,1,5,2,9
pal-19-107-8-727650	19	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-107.0	-107	1	0	7200	1.70	7683	3841	0	4532	5,9,10,15,2,7,13,11,18,16,3,8,14,19,1,6,12,17,4
pal-19-107-9-471542	19	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-107.0	-107	1	0	7200	1.60	7327	3663	0	4571	12,4,10,2,19,11,9,1,18,16,8,6,17,15,7,13,5,3,14
pal-19-107-10-591696	19	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-107.0	-107	1	0	7200	2.79	12597	6298	0	4522	7,16,4,13,1,5,10,14,2,11,18,8,6,15,3,12,19,17,9
pal-19-107-11-383093	19	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-107.0	-107	1	0	7200	3.05	13937	6968	0	4568	17,9,15,7,5,16,14,1,6,12,4,2,13,11,18,3,10,8,19
