# thisFile = xPeriment-P.lopT-100-tableau-1901-152.46.18.162/xPer-P.lopT-152.46.18.162-pal-11-35-100-1903-sample.txt 
# configuration file = xPeriment-P.lopT-100-tableau-1901-152.46.18.162.tcl 
# created on Sat Jul 25 13:42:13 EDT 2015 
#
instanceID	instanceDim	hostID	sandboxID	solverName	valueTarget	valueBest	targetReached	isCensored	runtimeLmt	runtime	cntProbe	walkLength	cntRestart	speedProbe	coordBest
pal-11-35-1-1903	11	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.00500	53	26	0	9800	10,11,4,9,2,3,7,1,5,8,6
pal-11-35-2-316410	11	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.0100	99	49	0	10090	7,10,2,11,5,3,8,1,6,4,9
pal-11-35-3-871546	11	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.00600	61	30	0	9883	11,4,9,2,3,7,8,1,5,6,10
pal-11-35-4-233105	11	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.00600	63	31	0	9839	5,8,9,3,1,2,6,7,10,11,4
pal-11-35-5-116105	11	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.00200	15	7	0	7841	3,7,5,8,6,11,9,1,10,4,2
pal-11-35-6-194892	11	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.00800	75	37	0	9822	8,1,4,2,5,6,9,7,10,11,3
pal-11-35-7-662606	11	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.00200	21	10	0	8554	5,8,9,1,6,10,2,11,3,4,7
pal-11-35-8-727650	11	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.0140	143	71	0	10182	6,4,9,10,2,3,7,8,11,1,5
pal-11-35-9-471542	11	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.00200	19	9	0	8441	7,10,4,8,2,11,5,9,3,1,6
pal-11-35-10-591696	11	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.00300	25	12	0	8837	7,1,5,8,6,10,11,4,9,2,3
pal-11-35-11-383093	11	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.00200	15	7	0	8013	3,7,1,10,8,2,6,11,4,5,9
pal-11-35-12-205873	11	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.00200	17	8	0	8329	9,1,2,6,7,10,11,4,5,3,8
pal-11-35-13-79058	11	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.00600	57	28	0	9812	7,8,11,1,4,2,5,6,9,10,3
pal-11-35-14-114455	11	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.00500	51	25	0	9711	10,3,8,1,2,6,7,11,4,5,9
pal-11-35-15-157541	11	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.0190	197	98	0	10169	7,5,10,3,8,1,2,6,11,4,9
pal-11-35-16-594681	11	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.00200	15	7	0	7916	3,7,8,11,1,5,6,9,10,4,2
pal-11-35-17-23390	11	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.00700	71	35	0	9666	7,10,8,2,11,3,1,6,4,5,9
pal-11-35-18-668864	11	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.00600	59	29	0	9754	7,10,8,2,11,3,1,6,4,5,9
pal-11-35-19-891128	11	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.0100	99	49	0	10120	7,1,10,4,2,11,5,3,8,6,9
pal-11-35-20-6072	11	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.00200	13	6	0	7697	8,2,11,9,3,7,1,5,6,10,4
pal-11-35-21-697449	11	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.00400	37	18	0	9429	9,10,2,11,3,4,7,5,8,1,6
pal-11-35-22-898802	11	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.0130	131	65	0	10247	7,11,1,5,10,3,8,6,4,9,2
pal-11-35-23-427058	11	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.00600	63	31	0	9766	8,2,11,5,3,6,4,9,7,1,10
pal-11-35-24-264728	11	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.0100	103	51	0	10178	11,5,9,3,7,8,1,6,10,4,2
pal-11-35-25-735579	11	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.00800	75	37	0	9819	10,2,11,5,3,6,4,7,8,9,1
pal-11-35-26-434664	11	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.0100	103	51	0	10036	3,6,9,7,1,10,4,8,2,11,5
pal-11-35-27-741145	11	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.00400	41	20	0	9308	7,5,10,8,11,3,1,6,4,9,2
pal-11-35-28-573993	11	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.00300	29	14	0	9163	11,9,3,1,6,4,7,5,10,8,2
pal-11-35-29-769629	11	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.00300	31	15	0	9298	6,11,4,9,7,1,5,10,3,8,2
pal-11-35-30-296350	11	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.00900	87	43	0	10065	2,5,3,8,6,11,4,9,7,1,10
pal-11-35-31-223516	11	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.00400	33	16	0	9341	6,10,8,11,4,9,2,3,7,1,5
pal-11-35-32-800254	11	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.00400	33	16	0	9134	11,3,4,8,9,1,2,5,6,7,10
pal-11-35-33-641112	11	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.00500	49	24	0	9478	7,11,5,3,8,1,6,10,4,9,2
pal-11-35-34-454432	11	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.00400	37	18	0	8747	11,4,7,5,8,9,1,10,2,3,6
pal-11-35-35-980141	11	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.00400	39	19	0	9450	9,7,10,11,1,4,2,5,3,8,6
pal-11-35-36-579208	11	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.00400	25	12	0	6910	10,8,11,9,1,4,2,5,3,6,7
pal-11-35-37-739194	11	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.00800	77	38	0	9809	10,11,3,1,4,2,7,5,8,6,9
pal-11-35-38-943768	11	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.00600	57	28	0	9704	4,9,2,7,5,10,3,8,6,11,1
