# thisFile = xPeriment-P.lopP-100-simple-20150723-1902-VCL/xPer-P.lopP-VCL-pal-19-107-100-1902-sample.txt 
# configuration file = xPeriment-P.lopP-100-simple-20150723-1902-VCL.tcl 
# created on Thu Jul 23 20:18:06 EDT 2015 
#
instanceID	instanceDim	hostID	sandboxID	solverName	valueTarget	valueBest	targetReached	isCensored	runtimeLmt	runtime	cntProbe	walkLength	cntRestart	speedProbe	coordBest
pal-19-107-1-1902	19	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-107.0	-107	1	0	7200.0	5.74	98293	5924	0	17131	4,15,5,16,2,6,13,11,3,1,8,12,10,19,17,9,7,14,18
pal-19-107-2-184873	19	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-107.0	-107	1	0	7200.0	10.4	178223	10740	0	17141	4,2,13,11,18,8,15,5,3,12,19,9,16,1,6,10,17,7,14
pal-19-107-3-785507	19	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-107.0	-107	1	0	7200.0	0.974	16462	991	0	16905	5,6,7,11,12,16,17,4,2,9,13,18,3,10,8,14,15,19,1
pal-19-107-4-853350	19	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-107.0	-107	1	0	7200.0	13.9	238199	14356	0	17179	5,14,12,4,2,13,19,11,9,1,18,10,16,8,6,17,15,3,7
pal-19-107-5-771511	19	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-107.0	-107	1	0	7200.0	3.97	64756	3901	0	16293	11,8,12,9,13,1,10,17,14,18,15,19,5,16,2,6,3,7,4
pal-19-107-6-850468	19	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-107.0	-107	1	0	7200.0	6.04	103131	6212	0	17071	7,8,12,13,19,17,5,9,14,18,6,4,10,11,15,16,1,2,3
pal-19-107-7-679606	19	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-107.0	-107	1	0	7200.0	2.30	39326	2364	0	17129	9,13,10,14,11,18,15,19,16,1,17,5,2,6,3,7,4,8,12
pal-19-107-8-870048	19	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-107.0	-107	1	0	7200.0	3.64	62163	3749	0	17086	15,12,2,13,19,11,17,9,1,7,18,5,16,6,3,4,10,8,14
pal-19-107-9-189498	19	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-107.0	-107	1	0	7200.0	5.95	100415	6044	0	16883	4,15,2,7,13,5,11,3,1,12,9,18,10,16,8,14,19,6,17
pal-19-107-10-147777	19	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-107.0	-107	1	0	7200.0	1.54	24319	1459	0	15750	18,6,3,10,19,7,16,14,4,11,1,8,17,15,5,12,2,9,13
pal-19-107-11-259718	19	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-107.0	-107	1	0	7200.0	2.58	43389	2613	0	16787	1,12,10,17,2,9,7,18,16,8,14,19,6,4,15,13,5,11,3
pal-19-107-12-731260	19	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-107.0	-107	1	0	7200.0	0.163	2755	164	0	16952	11,8,15,5,12,9,16,13,14,1,2,18,6,3,10,19,17,7,4
pal-19-107-13-322957	19	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-107.0	-107	1	0	7200.0	13.2	211358	12718	0	16030	12,19,16,4,13,1,17,5,2,3,9,10,7,14,11,18,8,6,15
pal-19-107-14-49445	19	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-107.0	-107	1	0	7200.0	0.704	11668	700	0	16562	14,11,18,15,3,12,19,16,4,1,2,8,5,9,6,13,10,17,7
pal-19-107-15-885934	19	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-107.0	-107	1	0	7200.0	1.05	18097	1086	0	17208	11,15,12,19,16,1,17,2,9,18,6,3,7,4,8,13,5,10,14
pal-19-107-16-798800	19	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-107.0	-107	1	0	7200.0	4.87	83391	5027	0	17133	8,15,19,7,5,11,12,9,16,13,1,17,14,2,18,6,3,4,10
pal-19-107-17-385168	19	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-107.0	-107	1	0	7200.0	1.25	21491	1292	0	17156	1,7,12,18,10,16,8,14,19,6,17,4,15,2,13,5,11,3,9
pal-19-107-18-146783	19	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-107.0	-107	1	0	7200.0	0.726	12409	745	0	17087	14,1,12,18,4,5,10,2,8,19,6,11,17,9,15,7,16,13,3
pal-19-107-19-511157	19	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-107.0	-107	1	0	7200.0	5.66	95582	5767	0	16877	13,10,17,7,14,11,18,15,5,3,12,19,16,4,1,2,8,9,6
pal-19-107-20-461173	19	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-107.0	-107	1	0	7200.0	0.711	12162	729	0	17110	14,6,11,12,17,4,9,18,10,15,16,2,13,3,19,1,7,8,5
pal-19-107-21-676371	19	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-107.0	-107	1	0	7200.0	4.05	68428	4135	0	16879	5,10,11,15,16,2,3,8,9,13,14,19,1,6,12,17,7,18,4
pal-19-107-22-345304	19	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-107.0	-107	1	0	7200.0	7.47	127161	7663	0	17029	8,9,13,14,1,6,12,17,18,4,10,15,2,19,7,5,11,16,3
pal-19-107-23-524396	19	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-107.0	-107	1	0	7200.0	12.5	214660	12944	0	17131	3,12,19,9,16,13,1,6,10,17,7,14,4,2,11,18,8,15,5
pal-19-107-24-889951	19	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-107.0	-107	1	0	7200.0	1.50	25117	1515	0	16694	7,11,12,16,8,13,17,14,18,4,15,5,2,3,19,9,1,6,10
pal-19-107-25-186095	19	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-107.0	-107	1	0	7200.0	5.87	98402	5925	0	16765	19,16,13,1,17,5,2,3,9,7,14,18,6,4,10,11,8,15,12
pal-19-107-26-524684	19	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-107.0	-107	1	0	7200.0	7.17	123238	7428	0	17187	17,15,7,5,16,3,14,12,4,2,8,13,19,11,9,1,18,6,10
pal-19-107-27-772834	19	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-107.0	-107	1	0	7200.0	0.173	2956	176	0	17060	13,11,3,1,12,18,10,8,19,17,9,15,7,5,16,14,2,6,4
pal-19-107-28-874961	19	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-107.0	-107	1	0	7200.0	4.28	73370	4418	0	17147	2,11,8,17,9,14,18,6,15,3,19,7,12,16,4,13,1,5,10
pal-19-107-29-434651	19	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-107.0	-107	1	0	7200.0	0.903	14692	882	0	16263	9,18,16,8,6,15,13,3,1,10,19,17,7,5,14,12,4,2,11
pal-19-107-30-31154	19	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-107.0	-107	1	0	7200.0	5.05	85831	5181	0	17005	13,19,11,17,9,14,15,1,7,18,5,16,6,3,12,4,10,2,8
pal-19-107-31-928251	19	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-107.0	-107	1	0	7200.0	2.54	43566	2625	0	17129	9,10,15,7,16,2,8,13,14,19,11,1,17,18,5,6,3,12,4
pal-19-107-32-83381	19	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-107.0	-107	1	0	7200.0	16.6	285637	17242	0	17158	2,18,8,19,6,17,7,4,5,11,9,15,16,13,3,14,1,12,10
pal-19-107-33-752313	19	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-107.0	-107	1	0	7200.0	1.55	26174	1579	0	16884	16,14,4,11,1,8,17,15,5,12,2,9,18,6,13,3,10,19,7
pal-19-107-34-588011	19	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-107.0	-107	1	0	7200.0	3.83	65050	3920	0	16987	2,6,11,3,12,9,10,7,16,8,13,17,14,18,19,4,15,1,5
pal-19-107-35-666343	19	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-107.0	-107	1	0	7200.0	1.74	29607	1774	0	17060	17,5,3,14,12,4,10,2,19,11,9,1,7,18,16,8,6,15,13
pal-19-107-36-284364	19	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-107.0	-107	1	0	7200.0	1.88	31709	1916	0	16879	3,7,4,8,13,5,9,10,14,11,15,12,19,16,1,17,2,18,6
pal-19-107-37-611587	19	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-107.0	-107	1	0	7200.0	8.29	132212	7980	0	15956	15,1,7,8,12,13,18,5,10,16,14,2,19,6,11,17,3,4,9
pal-19-107-38-801237	19	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-107.0	-107	1	0	7200.0	1.98	32137	1927	0	16251	17,18,3,4,9,10,15,19,16,1,2,7,8,13,5,14,6,11,12
pal-19-107-39-942758	19	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-107.0	-107	1	0	7200.0	4.00	59628	3615	0	14924	14,2,11,9,18,6,15,3,12,10,19,7,16,4,13,1,8,17,5
pal-19-107-40-302074	19	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-107.0	-107	1	0	7200.0	10.7	177785	10721	0	16670	12,10,16,17,14,2,18,6,3,19,7,4,11,8,9,15,13,1,5
pal-19-107-41-145815	19	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-107.0	-107	1	0	7200.0	3.24	54660	3295	0	16845	3,9,1,7,18,4,5,10,16,8,14,6,15,12,2,13,19,11,17
pal-19-107-42-182578	19	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-107.0	-107	1	0	7200.0	2.45	41968	2531	0	17112	3,9,14,1,6,12,17,18,4,10,15,2,7,8,13,19,5,11,16
pal-19-107-43-906283	19	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-107.0	-107	1	0	7200.0	3.91	65211	3932	0	16657	5,11,9,15,16,13,3,14,1,12,10,2,18,8,19,6,17,7,4
pal-19-107-44-461251	19	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-107.0	-107	1	0	7200.0	10.5	180951	10896	0	17157	14,19,1,6,17,7,4,5,11,12,9,18,10,15,16,2,8,13,3
pal-19-107-45-936318	19	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-107.0	-107	1	0	7200.0	1.49	24255	1456	0	16277	1,10,2,7,8,13,14,18,19,5,6,11,12,16,17,3,4,9,15
pal-19-107-46-198718	19	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-107.0	-107	1	0	7200.0	0.236	3994	238	0	16944	19,1,5,6,10,11,15,12,16,17,2,3,7,4,8,9,13,14,18
pal-19-107-47-926184	19	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-107.0	-107	1	0	7200.0	5.43	92742	5581	0	17092	10,14,2,11,18,15,3,8,12,19,9,16,1,6,17,7,4,13,5
pal-19-107-48-194773	19	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-107.0	-107	1	0	7200.0	5.10	87338	5265	0	17117	7,13,18,5,10,11,16,3,8,14,19,1,6,12,17,4,15,2,9
pal-19-107-49-9610	19	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-107.0	-107	1	0	7200.0	2.68	45440	2739	0	16968	19,1,5,6,10,11,12,16,17,2,3,9,7,14,18,4,8,15,13
pal-19-107-50-78144	19	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-107.0	-107	1	0	7200.0	20.6	322468	19439	0	15636	7,5,14,11,12,18,16,4,2,8,9,6,15,13,3,19,1,10,17
pal-19-107-51-888916	19	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-107.0	-107	1	0	7200.0	2.00	34055	2057	0	17057	13,18,3,10,19,7,16,14,4,11,1,8,17,15,5,12,2,9,6
pal-19-107-52-44485	19	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-107.0	-107	1	0	7200.0	0.926	15768	951	0	17028	7,5,14,12,2,18,19,16,6,4,13,11,3,1,10,8,17,9,15
pal-19-107-53-458505	19	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-107.0	-107	1	0	7200.0	2.11	34361	2074	0	16263	4,5,2,9,6,13,3,10,7,14,11,1,18,8,15,12,19,16,17
pal-19-107-54-733552	19	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-107.0	-107	1	0	7200.0	0.675	11182	670	0	16568	17,18,4,15,5,10,16,2,3,8,9,13,14,19,1,6,7,11,12
pal-19-107-55-807567	19	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-107.0	-107	1	0	7200.0	2.30	39240	2366	0	17054	14,4,2,11,8,15,12,19,9,16,13,1,17,18,5,6,3,10,7
pal-19-107-56-576957	19	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-107.0	-107	1	0	7200.0	0.314	5279	314	0	16830	8,17,15,5,3,14,12,2,19,9,7,18,16,6,4,13,10,11,1
pal-19-107-57-647633	19	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-107.0	-107	1	0	7200.0	0.598	10258	616	0	17152	10,14,15,19,16,1,2,6,7,13,11,17,18,3,4,8,5,12,9
pal-19-107-58-212348	19	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-107.0	-107	1	0	7200.0	5.62	96301	5812	0	17128	8,19,17,4,9,15,7,5,16,14,2,6,13,11,3,1,12,18,10
pal-19-107-59-786236	19	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-107.0	-107	1	0	7200.0	0.490	8358	502	0	17043	17,7,14,11,18,15,16,3,4,1,8,5,12,2,19,9,6,13,10
pal-19-107-60-744398	19	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-107.0	-107	1	0	7200.0	3.40	58618	3545	0	17254	15,19,7,5,11,16,3,14,1,8,6,12,17,4,2,9,13,18,10
pal-19-107-61-466418	19	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-107.0	-107	1	0	7200.0	1.75	29821	1798	0	17050	13,1,10,8,17,14,15,2,19,7,5,11,12,9,18,16,6,3,4
pal-19-107-62-592070	19	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-107.0	-107	1	0	7200.0	10.5	178816	10774	0	16964	13,18,19,5,16,6,3,4,10,11,8,17,9,14,15,1,12,2,7
pal-19-107-63-578225	19	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-107.0	-107	1	0	7200.0	2.03	34579	2079	0	17055	8,12,19,9,16,13,17,14,18,4,15,1,5,2,6,3,10,7,11
pal-19-107-64-437549	19	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-107.0	-107	1	0	7200.0	6.45	104428	6302	0	16198	6,10,17,15,2,7,13,18,5,11,16,3,8,14,12,19,4,9,1
