# thisFile = xPeriment-B.lightpP-1901-simple/xPer-B.lightpP-simple-i-36-z-0-100-1901-sample.txt 
# configuration file = xPeriment-B.lightpP-1901-simple.tcl 
# created on Fri Aug 28 22:58:55 EDT 2015 
#
instanceID	instanceDim	hostID	sandboxID	solverName	valueTarget	valueBest	targetReached	isCensored	runtimeLmt	runtime	cntProbe	walkLength	cntRestart	speedProbe	coordBest
i-36-z-0-1-1901	36	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	298.	626780	17995	0	2099	101101011110111111111111011110101101
i-36-z-0-2-53335	36	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	79.3	158198	4540	0	1995	101101011110111111111111011110101101
i-36-z-0-3-567930	36	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	350.	718639	20636	0	2056	101101011110111111111111011110101101
i-36-z-0-4-256020	36	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	142.	283892	8148	0	1992	101101011110111111111111011110101101
i-36-z-0-5-304520	36	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	45.2	95062	2727	0	2101	101101011110111111111111011110101101
i-36-z-0-6-887245	36	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	14.8	29162	835	0	1974	101101011110111111111111011110101101
i-36-z-0-7-244841	36	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	214.	434621	12476	0	2035	101101011110111111111111011110101101
i-36-z-0-8-843586	36	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	111.	227954	6537	0	2062	101101011110111111111111011110101101
i-36-z-0-9-436548	36	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	120.	248792	7138	0	2074	101101011110111111111111011110101101
i-36-z-0-10-558338	36	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	240.	480663	13799	0	2002	101101011110111111111111011110101101
i-36-z-0-11-545556	36	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	393.	803570	23083	0	2046	101101011110111111111111011110101101
i-36-z-0-12-229548	36	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	229.	467439	13424	0	2043	101101011110111111111111011110101101
i-36-z-0-13-236192	36	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	113.	229135	6576	0	2022	101101011110111111111111011110101101
i-36-z-0-14-173257	36	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	81.0	168735	4841	0	2082	101101011110111111111111011110101101
i-36-z-0-15-842560	36	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	204.	420281	12066	0	2060	101101011110111111111111011110101101
i-36-z-0-16-478777	36	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	308.	627083	18003	0	2033	101101011110111111111111011110101101
