# thisFile = xPeriment-B.lightpP-1901-simple/xPer-B.lightpP-simple-i-42-z-0-100-1901-sample.txt 
# configuration file = xPeriment-B.lightpP-1901-simple.tcl 
# created on Sat Aug 29 03:59:43 EDT 2015 
#
instanceID	instanceDim	hostID	sandboxID	solverName	valueTarget	valueBest	targetReached	isCensored	runtimeLmt	runtime	cntProbe	walkLength	cntRestart	speedProbe	coordBest
i-42-z-0-1-1901	42	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	436.	694281	16999	0	1593	111011110111011000001100000110111011110111
i-42-z-0-2-53335	42	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	1.57e+03	2491145	61021	0	1591	111011110111011000001100000110111011110111
i-42-z-0-3-567930	42	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	146.	237264	5808	0	1630	111011110111011000001100000110111011110111
i-42-z-0-4-256020	42	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	492.	776508	19011	0	1577	111011110111011000001100000110111011110111
i-42-z-0-5-304520	42	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	513.	806455	19748	0	1571	111011110111011000001100000110111011110111
i-42-z-0-6-887245	42	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	214.	342733	8393	0	1599	111011110111011000001100000110111011110111
i-42-z-0-7-244841	42	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	294.	461399	11298	0	1571	111011110111011000001100000110111011110111
i-42-z-0-8-843586	42	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	11.8	19190	469	0	1622	111011110111011000001100000110111011110111
i-42-z-0-9-436548	42	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	61.1	95889	2346	0	1569	111011110111011000001100000110111011110111
i-42-z-0-10-558338	42	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	16.4	25092	613	0	1532	111011110111011000001100000110111011110111
i-42-z-0-11-545556	42	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	389.	603013	14764	0	1548	111011110111011000001100000110111011110111
i-42-z-0-12-229548	42	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	80.1	127625	3123	0	1593	111011110111011000001100000110111011110111
i-42-z-0-13-236192	42	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	31.0	53243	1303	0	1718	111011110111011000001100000110111011110111
i-42-z-0-14-173257	42	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	901.	1443959	35365	0	1602	111011110111011000001100000110111011110111
i-42-z-0-15-842560	42	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	824.	1305806	31986	0	1585	111011110111011000001100000110111011110111
i-42-z-0-16-478777	42	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	362.	544317	13329	0	1504	111011110111011000001100000110111011110111
i-42-z-0-17-267593	42	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	216.	339256	8304	0	1567	111011110111011000001100000110111011110111
i-42-z-0-18-591342	42	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	1.64e+03	2615111	64072	0	1596	111011110111011000001100000110111011110111
i-42-z-0-19-818716	42	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	296.	464736	11379	0	1569	111011110111011000001100000110111011110111
i-42-z-0-20-91757	42	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	1.28e+03	2053318	50301	0	1599	111011110111011000001100000110111011110111
i-42-z-0-21-512826	42	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	399.	632451	15487	0	1585	111011110111011000001100000110111011110111
i-42-z-0-22-997742	42	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	875.	1406919	34458	0	1608	111011110111011000001100000110111011110111
i-42-z-0-23-775817	42	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	305.	484507	11863	0	1585	111011110111011000001100000110111011110111
i-42-z-0-24-252183	42	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	67.8	106175	2598	0	1565	111011110111011000001100000110111011110111
i-42-z-0-25-594027	42	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	42.0	69313	1696	0	1651	111011110111011000001100000110111011110111
i-42-z-0-26-997677	42	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	54.2	86044	2105	0	1586	111011110111011000001100000110111011110111
i-42-z-0-27-225861	42	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	609.	975571	23902	0	1601	111011110111011000001100000110111011110111
i-42-z-0-28-256367	42	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	258.	402335	9851	0	1560	111011110111011000001100000110111011110111
i-42-z-0-29-948132	42	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	71.7	114244	2797	0	1592	111011110111011000001100000110111011110111
i-42-z-0-30-186147	42	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	1.38e+03	2189119	53625	0	1587	111011110111011000001100000110111011110111
