# thisFile = xPeriment-B.lightpP-1901-simple/xPer-B.lightpP-simple-i-30-z-0-100-1901-sample.txt 
# configuration file = xPeriment-B.lightpP-1901-simple.tcl 
# created on Fri Aug 28 21:37:51 EDT 2015 
#
instanceID	instanceDim	hostID	sandboxID	solverName	valueTarget	valueBest	targetReached	isCensored	runtimeLmt	runtime	cntProbe	walkLength	cntRestart	speedProbe	coordBest
i-30-z-0-1-1901	30	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	76.2	214751	7455	0	2817	001100101101010010101101001100
i-30-z-0-2-53335	30	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	146.	417097	14492	0	2853	001100101101010010101101001100
i-30-z-0-3-567930	30	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	6.57	17955	620	0	2730	001100101101010010101101001100
i-30-z-0-4-256020	30	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	90.3	256983	8920	0	2846	001100101101010010101101001100
i-30-z-0-5-304520	30	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	45.4	128778	4465	0	2833	001100101101010010101101001100
i-30-z-0-6-887245	30	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	62.8	178710	6204	0	2847	001100101101010010101101001100
i-30-z-0-7-244841	30	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	49.0	139077	4823	0	2836	001100101101010010101101001100
i-30-z-0-8-843586	30	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	186.	526170	18301	0	2831	001100101101010010101101001100
i-30-z-0-9-436548	30	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	29.2	83542	2894	0	2865	001100101101010010101101001100
i-30-z-0-10-558338	30	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	74.5	214922	7454	0	2884	001100101101010010101101001100
i-30-z-0-11-545556	30	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	11.0	30766	1065	0	2808	001100101101010010101101001100
i-30-z-0-12-229548	30	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	126.	354872	12333	0	2819	001100101101010010101101001100
i-30-z-0-13-236192	30	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	3.30	8760	303	0	2656	001100101101010010101101001100
i-30-z-0-14-173257	30	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	33.1	93472	3240	0	2827	001100101101010010101101001100
i-30-z-0-15-842560	30	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	23.8	68817	2383	0	2892	001100101101010010101101001100
i-30-z-0-16-478777	30	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	30.7	87582	3036	0	2848	001100101101010010101101001100
i-30-z-0-17-267593	30	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	5.43	16322	566	0	3008	001100101101010010101101001100
i-30-z-0-18-591342	30	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	37.2	105781	3666	0	2844	001100101101010010101101001100
i-30-z-0-19-818716	30	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	159.	453665	15789	0	2850	001100101101010010101101001100
i-30-z-0-20-91757	30	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	34.3	96648	3350	0	2815	001100101101010010101101001100
i-30-z-0-21-512826	30	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	88.8	250160	8687	0	2816	001100101101010010101101001100
i-30-z-0-22-997742	30	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	3.57	10045	346	0	2810	001100101101010010101101001100
