# thisFile = xPeriment-B.ogrT-100-MT/xPer-B.ogrT-MT-8,34-100-1901-sample.txt 
# configuration file = xPeriment-B.ogrT-100-MT.tcl 
# created on Mon Aug 31 02:54:45 EDT 2015 
#
instanceID	instanceDim	hostID	sandboxID	solverName	valueTarget	valueBest	targetReached	isCensored	runtimeLmt	runtime	cntProbe	walkLength	cntRestart	speedProbe	coordBest
8,34-1-1901	33	brglez@bn20-255-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-6	-6	1	0	3600	0.945	15980	943	0	16910	100100001000001000000100000000010
8,34-2-53335	33	brglez@bn20-255-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-6	-6	1	0	3600	0.645	10982	647	0	17032	010000000001000000100000100001001
8,34-3-567930	33	brglez@bn20-255-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-6	-6	1	0	3600	0.0700	1217	71	0	17277	100100001000001000000100000000010
8,34-4-256020	33	brglez@bn20-255-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-6	-6	1	0	3600	1.70	28960	1713	0	17079	010000000001000000100000100001001
8,34-5-304520	33	brglez@bn20-255-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-6	-6	1	0	3600	0.409	7078	417	0	17322	010000000001000000100000100001001
8,34-6-887245	33	brglez@bn20-255-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-6	-6	1	0	3600	0.0610	1048	61	0	17318	010000000001000000100000100001001
8,34-7-244841	33	brglez@bn20-255-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-6	-6	1	0	3600	0.515	8977	529	0	17415	100100001000001000000100000000010
8,34-8-843586	33	brglez@bn20-255-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-6	-6	1	0	3600	1.04	17900	1057	0	17239	100100001000001000000100000000010
8,34-9-436548	33	brglez@bn20-255-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-6	-6	1	0	3600	1.12	19126	1129	0	17119	010000000001000000100000100001001
8,34-10-558338	33	brglez@bn20-255-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-6	-6	1	0	3600	0.0730	1216	71	0	16573	100100001000001000000100000000010
8,34-11-545556	33	brglez@bn20-255-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-6	-6	1	0	3600	0.542	9174	541	0	16918	100100001000001000000100000000010
8,34-12-229548	33	brglez@bn20-255-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-6	-6	1	0	3600	1.05	18035	1065	0	17143	010000000001000000100000100001001
8,34-13-236192	33	brglez@bn20-255-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-6	-6	1	0	3600	0.331	5625	331	0	17000	010000000001000000100000100001001
8,34-14-173257	33	brglez@bn20-255-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-6	-6	1	0	3600	0.0480	812	47	0	16827	010000000001000000100000100001001
8,34-15-842560	33	brglez@bn20-255-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-6	-6	1	0	3600	0.624	10875	641	0	17420	100100001000001000000100000000010
8,34-16-478777	33	brglez@bn20-255-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-6	-6	1	0	3600	0.250	4370	257	0	17500	100100001000001000000100000000010
8,34-17-267593	33	brglez@bn20-255-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-6	-6	1	0	3600	0.265	4615	271	0	17405	010000000001000000100000100001001
8,34-18-591342	33	brglez@bn20-255-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-6	-6	1	0	3600	0.213	3727	219	0	17460	010000000001000000100000100001001
8,34-19-818716	33	brglez@bn20-255-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-6	-6	1	0	3600	1.82	30449	1801	0	16742	100100001000001000000100000000010
8,34-20-91757	33	brglez@bn20-255-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-6	-6	1	0	3600	3.64	60476	3587	0	16614	100100001000001000000100000000010
8,34-21-512826	33	brglez@bn20-255-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-6	-6	1	0	3600	0.0100	166	9	0	16189	100100001000001000000100000000010
8,34-22-997742	33	brglez@bn20-255-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-6	-6	1	0	3600	0.738	12409	731	0	16818	100100001000001000000100000000010
8,34-23-775817	33	brglez@bn20-255-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-6	-6	1	0	3600	2.18	36992	2191	0	16993	010000000001000000100000100001001
8,34-24-252183	33	brglez@bn20-255-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-6	-6	1	0	3600	0.519	8745	515	0	16864	100100001000001000000100000000010
8,34-25-594027	33	brglez@bn20-255-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-6	-6	1	0	3600	1.38	23003	1359	0	16688	010000000001000000100000100001001
8,34-26-997677	33	brglez@bn20-255-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-6	-6	1	0	3600	0.281	4749	279	0	16930	010000000001000000100000100001001
8,34-27-225861	33	brglez@bn20-255-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-6	-6	1	0	3600	0.0220	369	21	0	16896	010000000001000000100000100001001
8,34-28-256367	33	brglez@bn20-255-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-6	-6	1	0	3600	0.101	1729	101	0	17167	010000000001000000100000100001001
