# thisFile = xPeriment-B.ogrT-100-WT/xPer-B.ogrT-WT-7,25-100-1901-sample.txt 
# configuration file = xPeriment-B.ogrT-100-WT.tcl 
# created on Mon Aug 31 18:47:57 EDT 2015 
#
instanceID	instanceDim	hostID	sandboxID	solverName	valueTarget	valueBest	targetReached	isCensored	runtimeLmt	runtime	cntProbe	walkLength	cntRestart	speedProbe	coordBest
7,25-1-1901	24	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-5	-5	1	0	3600	0.0240	553	23	0	22962	100100000100000001000010
7,25-2-53335	24	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-5	-5	1	0	3600	0.0640	1506	63	0	23417	010001001000010000000001
7,25-3-567930	24	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-5	-5	1	0	3600	0.0990	2315	97	0	23393	010000100000001000001001
7,25-4-256020	24	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-5	-5	1	0	3600	0.101	2367	99	0	23454	100000000010000100100010
7,25-5-304520	24	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-5	-5	1	0	3600	0.0160	361	15	0	23241	100100000100000001000010
7,25-6-887245	24	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-5	-5	1	0	3600	0.0140	312	13	0	22958	100100000100000001000010
7,25-7-244841	24	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-5	-5	1	0	3600	0.0570	1263	53	0	22172	010001001000010000000001
7,25-8-843586	24	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-5	-5	1	0	3600	0.102	2276	95	0	22388	100000000010000100100010
7,25-9-436548	24	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-5	-5	1	0	3600	0.0780	1795	75	0	23094	100100000100000001000010
7,25-10-558338	24	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-5	-5	1	0	3600	0.0420	937	39	0	22047	010000100000100000001100
