# thisFile = xPeriment-B.ogrT-100-WT/xPer-B.ogrT-WT-5,11-100-1901-sample.txt 
# configuration file = xPeriment-B.ogrT-100-WT.tcl 
# created on Mon Aug 31 18:47:25 EDT 2015 
#
instanceID	instanceDim	hostID	sandboxID	solverName	valueTarget	valueBest	targetReached	isCensored	runtimeLmt	runtime	cntProbe	walkLength	cntRestart	speedProbe	coordBest
5,11-1-1901	10	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-3	-3	1	0	3600	0.00100	12	1	0	13260	0011000010
5,11-2-53335	10	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-3	-3	1	0	3600	0.00600	189	19	0	32072	0100001100
5,11-3-567930	10	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-3	-3	1	0	3600	0.00100	12	1	0	14118	0100001100
5,11-4-256020	10	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-3	-3	1	0	3600	0.00300	91	9	0	29875	1001000010
5,11-5-304520	10	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-3	-3	1	0	3600	0.00300	71	7	0	28366	0100001100
5,11-6-887245	10	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-3	-3	1	0	3600	0.00100	32	3	0	22776	0011000010
5,11-7-244841	10	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-3	-3	1	0	3600	0.00100	32	3	0	22583	0100001100
5,11-8-843586	10	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-3	-3	1	0	3600	0.00100	12	1	0	13761	0011000010
5,11-9-436548	10	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-3	-3	1	0	3600	0.00500	170	17	0	32430	0100001001
5,11-10-558338	10	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-3	-3	1	0	3600	0.00300	72	7	0	27961	0100001001
5,11-11-545556	10	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-3	-3	1	0	3600	0.00100	12	1	0	13746	0100001001
5,11-12-229548	10	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-3	-3	1	0	3600	0.00300	72	7	0	28335	0100001001
5,11-13-236192	10	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-3	-3	1	0	3600	0.00100	12	1	0	13841	0100001100
5,11-14-173257	10	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-3	-3	1	0	3600	0.00200	52	5	0	25329	1001000010
5,11-15-842560	10	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-3	-3	1	0	3600	0.00300	72	7	0	28191	0011000010
5,11-16-478777	10	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-3	-3	1	0	3600	0.00200	52	5	0	26131	0100001001
5,11-17-267593	10	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-3	-3	1	0	3600	0.00200	52	5	0	23788	0100001001
5,11-18-591342	10	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-3	-3	1	0	3600	0.00500	171	17	0	32967	0100001001
5,11-19-818716	10	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-3	-3	1	0	3600	0.00100	32	3	0	22222	0011000010
5,11-20-91757	10	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-3	-3	1	0	3600	0.00100	32	3	0	22743	1001000010
5,11-21-512826	10	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-3	-3	1	0	3600	0.00300	92	9	0	29639	0011000010
5,11-22-997742	10	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-3	-3	1	0	3600	0.00100	32	3	0	22857	0100001100
5,11-23-775817	10	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-3	-3	1	0	3600	0.00300	92	9	0	30026	0100001100
5,11-24-252183	10	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-3	-3	1	0	3600	0.00100	32	3	0	22222	0100001001
5,11-25-594027	10	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-3	-3	1	0	3600	0.00400	112	11	0	30845	0100001001
5,11-26-997677	10	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-3	-3	1	0	3600	0.00200	52	5	0	25922	0100001100
5,11-27-225861	10	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-3	-3	1	0	3600	0.00100	32	3	0	21858	0011000010
5,11-28-256367	10	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-3	-3	1	0	3600	0.00300	92	9	0	29812	0100001001
5,11-29-948132	10	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-3	-3	1	0	3600	0.00500	151	15	0	31931	0011000010
5,11-30-186147	10	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-3	-3	1	0	3600	0.00100	12	1	0	13873	0100001100
5,11-31-364649	10	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-3	-3	1	0	3600	0.00400	131	13	0	31696	0011000010
5,11-32-122908	10	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-3	-3	1	0	3600	0.00400	112	11	0	29971	0100001100
5,11-33-46465	10	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-3	-3	1	0	3600	0.00300	92	9	0	30016	1001000010
5,11-34-903326	10	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-3	-3	1	0	3600	0.00200	52	5	0	26316	0100001100
5,11-35-504012	10	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-3	-3	1	0	3600	0.00100	12	1	0	13378	0100001100
5,11-36-623677	10	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-3	-3	1	0	3600	0.00200	52	5	0	24152	0011000010
5,11-37-93095	10	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-3	-3	1	0	3600	0.00100	32	3	0	22583	1001000010
5,11-38-510387	10	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-3	-3	1	0	3600	0.00100	32	3	0	22760	0100001100
5,11-39-177077	10	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-3	-3	1	0	3600	0.00200	32	3	0	20434	0011000010
5,11-40-316911	10	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-3	-3	1	0	3600	0.00200	32	3	0	20619	1001000010
5,11-41-771978	10	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-3	-3	1	0	3600	0.00100	32	3	0	22519	0100001100
5,11-42-278615	10	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-3	-3	1	0	3600	0.00500	172	17	0	32508	0011000010
5,11-43-400843	10	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-3	-3	1	0	3600	0.00400	111	11	0	30579	0100001100
5,11-44-1612	10	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-3	-3	1	0	3600	0.00200	52	5	0	26196	0100001001
5,11-45-38914	10	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-3	-3	1	0	3600	0.00100	32	3	0	21888	0011000010
5,11-46-661487	10	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-3	-3	1	0	3600	0.00200	52	5	0	26157	1001000010
5,11-47-536865	10	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-3	-3	1	0	3600	0.00300	92	9	0	29086	0100001100
5,11-48-34631	10	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-3	-3	1	0	3600	0.00100	32	3	0	22504	0100001100
5,11-49-285141	10	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-3	-3	1	0	3600	0.00600	211	21	0	32938	1001000010
5,11-50-816448	10	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-3	-3	1	0	3600	0.00100	12	1	0	13730	0011000010
5,11-51-764053	10	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-3	-3	1	0	3600	0.00100	12	1	0	13889	1001000010
5,11-52-841644	10	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-3	-3	1	0	3600	0.00200	52	5	0	25453	0100001001
5,11-53-990163	10	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-3	-3	1	0	3600	0.00200	52	5	0	26157	0100001100
5,11-54-850921	10	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-3	-3	1	0	3600	0.00300	72	7	0	28504	0011000010
5,11-55-266224	10	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-3	-3	1	0	3600	0.00400	112	11	0	30584	0100001100
5,11-56-516110	10	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-3	-3	1	0	3600	0.00100	12	1	0	13714	1001000010
5,11-57-967838	10	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-3	-3	1	0	3600	0.00200	52	5	0	26409	1001000010
5,11-58-269800	10	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-3	-3	1	0	3600	0.00300	91	9	0	30043	0011000010
5,11-59-895241	10	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-3	-3	1	0	3600	0.00100	12	1	0	14085	0100001100
5,11-60-20995	10	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-3	-3	1	0	3600	0.00300	92	9	0	29179	0011000010
5,11-61-635862	10	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-3	-3	1	0	3600	0.00200	52	5	0	26544	0100001100
5,11-62-881044	10	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-3	-3	1	0	3600	0.00300	72	7	0	28685	0100001100
5,11-63-579016	10	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-3	-3	1	0	3600	0.00400	112	11	0	30197	0100001100
5,11-64-483939	10	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-3	-3	1	0	3600	0.00200	52	5	0	26531	0011000010
5,11-65-265656	10	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-3	-3	1	0	3600	0.00100	12	1	0	13453	1001000010
5,11-66-802646	10	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-3	-3	1	0	3600	0.00100	32	3	0	21651	1001000010
5,11-67-279501	10	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-3	-3	1	0	3600	0.00500	151	15	0	32148	1001000010
5,11-68-943323	10	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-3	-3	1	0	3600	0.00100	12	1	0	13889	0100001100
5,11-69-620924	10	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-3	-3	1	0	3600	0.00200	52	5	0	26436	0100001001
5,11-70-969565	10	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-3	-3	1	0	3600	0.00300	72	7	0	28391	0100001001
5,11-71-435561	10	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-3	-3	1	0	3600	0.00400	132	13	0	31436	0011000010
5,11-72-730541	10	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-3	-3	1	0	3600	0.00100	12	1	0	13921	0100001100
5,11-73-747287	10	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-3	-3	1	0	3600	0.00500	152	15	0	31065	0011000010
