# thisFile = xPeriment-B.ogrT-100-WT/xPer-B.ogrT-WT-9,44-100-1901-sample.txt 
# configuration file = xPeriment-B.ogrT-100-WT.tcl 
# created on Mon Aug 31 18:50:53 EDT 2015 
#
instanceID	instanceDim	hostID	sandboxID	solverName	valueTarget	valueBest	targetReached	isCensored	runtimeLmt	runtime	cntProbe	walkLength	cntRestart	speedProbe	coordBest
9,44-1-1901	43	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-7	-7	1	0	3600	2.34	37236	867	0	15890	1000100000010000000000001010000000100000100
9,44-2-53335	43	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-7	-7	1	0	3600	0.340	5456	127	0	16054	0010000010000000101000000000000100000010001
9,44-3-567930	43	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-7	-7	1	0	3600	1.28	20738	483	0	16157	0010000010000000101000000000000100000010001
9,44-4-256020	43	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-7	-7	1	0	3600	4.33	69346	1615	0	16018	0010000010000000101000000000000100000010001
9,44-5-304520	43	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-7	-7	1	0	3600	13.9	222412	5185	0	15999	1000100000010000000000001010000000100000100
9,44-6-887245	43	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-7	-7	1	0	3600	9.33	148777	3467	0	15953	1000100000010000000000001010000000100000100
9,44-7-244841	43	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-7	-7	1	0	3600	2.57	41542	967	0	16140	0010000010000000101000000000000100000010001
9,44-8-843586	43	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-7	-7	1	0	3600	6.48	103510	2411	0	15970	1000100000010000000000001010000000100000100
9,44-9-436548	43	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-7	-7	1	0	3600	4.40	71061	1655	0	16138	1000100000010000000000001010000000100000100
9,44-10-558338	43	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-7	-7	1	0	3600	16.5	262106	6111	0	15916	0010000010000000101000000000000100000010001
9,44-11-545556	43	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-7	-7	1	0	3600	9.27	149304	3479	0	16099	0010000010000000101000000000000100000010001
9,44-12-229548	43	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-7	-7	1	0	3600	14.1	225379	5253	0	15951	1000100000010000000000001010000000100000100
9,44-13-236192	43	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-7	-7	1	0	3600	1.55	25034	583	0	16118	0010000010000000101000000000000100000010001
9,44-14-173257	43	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-7	-7	1	0	3600	3.25	51224	1193	0	15768	0010000010000000101000000000000100000010001
9,44-15-842560	43	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-7	-7	1	0	3600	8.20	130874	3049	0	15952	1000100000010000000000001010000000100000100
9,44-16-478777	43	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-7	-7	1	0	3600	18.8	298053	6949	0	15855	1000100000010000000000001010000000100000100
9,44-17-267593	43	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-7	-7	1	0	3600	3.60	57929	1349	0	16100	1000100000010000000000001010000000100000100
9,44-18-591342	43	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-7	-7	1	0	3600	10.8	172713	4025	0	16051	1000100000010000000000001010000000100000100
9,44-19-818716	43	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-7	-7	1	0	3600	1.66	26929	627	0	16234	0010000010000000101000000000000100000010001
9,44-20-91757	43	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-7	-7	1	0	3600	7.56	121906	2839	0	16116	0010000010000000101000000000000100000010001
9,44-21-512826	43	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-7	-7	1	0	3600	7.05	113025	2633	0	16043	0010000010000000101000000000000100000010001
