# thisFile = xPeriment-P.lopT-100-simple-20150723-1902-VCL/xPer-P.lopT-VCL-pal-19-107-100-1902-sample.txt 
# configuration file = xPeriment-P.lopT-100-simple-20150723-1902-VCL.tcl 
# created on Thu Jul 23 20:30:21 EDT 2015 
#
instanceID	instanceDim	hostID	sandboxID	solverName	valueTarget	valueBest	targetReached	isCensored	runtimeLmt	runtime	cntProbe	walkLength	cntRestart	speedProbe	coordBest
pal-19-107-1-1902	19	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-107.0	-107	1	0	7200	3.22	26900	1618	0	8343	4,11,8,15,5,12,9,16,13,1,10,17,14,2,18,6,3,19,7
pal-19-107-2-184873	19	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-107.0	-107	1	0	7200	1.85	15560	938	0	8397	15,16,2,3,7,8,13,14,19,4,1,5,6,11,12,17,9,18,10
pal-19-107-3-785507	19	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-107.0	-107	1	0	7200	5.06	42601	2560	0	8417	6,10,17,7,14,4,2,11,18,8,15,5,3,12,19,9,16,13,1
pal-19-107-4-853350	19	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-107.0	-107	1	0	7200	0.643	5398	324	0	8400	9,16,13,17,14,18,4,15,1,5,2,6,3,10,19,7,11,8,12
pal-19-107-5-771511	19	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-107.0	-107	1	0	7200	11.0	92974	5602	0	8458	14,12,2,9,18,6,10,15,19,7,16,4,13,11,1,8,17,5,3
pal-19-107-6-850468	19	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-107.0	-107	1	0	7200	9.13	76647	4632	0	8397	4,2,9,15,7,13,18,5,3,10,14,19,11,16,1,8,6,12,17
pal-19-107-7-679606	19	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-107.0	-107	1	0	7200	8.76	57172	3454	0	6523	17,2,18,3,8,19,4,5,9,6,10,15,7,16,13,14,11,1,12
pal-19-107-8-870048	19	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-107.0	-107	1	0	7200	4.92	30483	1837	0	6194	1,2,7,8,12,13,18,19,5,9,6,10,11,16,17,3,14,4,15
pal-19-107-9-189498	19	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-107.0	-107	1	0	7200	0.822	6910	416	0	8408	3,7,14,12,4,2,11,9,13,1,18,10,8,15,19,5,16,6,17
pal-19-107-10-147777	19	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-107.0	-107	1	0	7200	6.21	51666	3141	0	8321	18,5,6,10,11,15,12,16,17,2,3,7,4,8,9,13,14,19,1
pal-19-107-11-259718	19	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-107.0	-107	1	0	7200	5.29	44499	2682	0	8411	18,15,3,19,4,1,5,10,2,7,11,8,12,9,16,6,13,17,14
pal-19-107-12-731260	19	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-107.0	-107	1	0	7200	11.5	83520	5034	0	7252	17,18,16,3,4,8,9,15,13,1,5,10,14,2,19,6,7,11,12
pal-19-107-13-322957	19	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-107.0	-107	1	0	7200	12.2	78565	4720	0	6416	19,17,9,15,1,7,5,16,14,6,12,4,2,13,11,18,3,10,8
pal-19-107-14-49445	19	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-107.0	-107	1	0	7200	5.33	45012	2728	0	8437	4,1,10,2,7,8,13,5,14,19,6,11,12,17,9,18,15,16,3
pal-19-107-15-885934	19	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-107.0	-107	1	0	7200	4.00	18561	1116	0	4636	15,1,10,2,7,8,13,14,18,19,5,6,11,12,16,17,3,4,9
pal-19-107-16-798800	19	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-107.0	-107	1	0	7200	5.44	46033	2777	0	8461	2,9,6,10,7,11,8,15,12,16,13,17,18,3,14,19,4,1,5
pal-19-107-17-385168	19	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-107.0	-107	1	0	7200	17.9	139145	8389	0	7770	15,1,7,5,16,14,6,12,4,2,13,11,18,3,10,8,19,17,9
pal-19-107-18-146783	19	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-107.0	-107	1	0	7200	11.1	55885	3373	0	5031	6,4,10,15,2,13,11,3,1,8,12,19,17,9,7,18,5,16,14
pal-19-107-19-511157	19	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-107.0	-107	1	0	7200	1.19	6427	384	0	5389	8,9,15,13,19,1,5,6,10,7,11,12,16,17,14,2,18,3,4
pal-19-107-20-461173	19	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-107.0	-107	1	0	7200	10.9	89446	5402	0	8181	10,8,17,5,2,9,6,7,13,14,11,18,15,3,12,19,16,4,1
pal-19-107-21-676371	19	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-107.0	-107	1	0	7200	4.88	40794	2459	0	8356	5,2,11,3,9,1,7,12,13,18,10,16,8,14,19,6,17,4,15
pal-19-107-22-345304	19	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-107.0	-107	1	0	7200	2.42	20446	1231	0	8461	11,12,16,17,2,18,3,4,8,9,13,10,14,15,19,1,6,7,5
pal-19-107-23-524396	19	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-107.0	-107	1	0	7200	3.50	29325	1766	0	8380	2,6,11,15,3,12,19,9,7,16,4,13,1,18,10,8,17,5,14
pal-19-107-24-889951	19	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-107.0	-107	1	0	7200	42.4	322049	19406	0	7594	15,19,7,16,4,8,13,5,14,11,1,12,17,2,9,18,6,3,10
pal-19-107-25-186095	19	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-107.0	-107	1	0	7200	26.8	209532	12644	0	7822	15,1,12,17,2,18,3,19,7,16,4,8,5,9,6,13,10,14,11
pal-19-107-26-524684	19	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-107.0	-107	1	0	7200	7.94	65635	3951	0	8267	11,12,16,17,2,3,4,8,9,13,14,18,15,19,1,5,6,10,7
pal-19-107-27-772834	19	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-107.0	-107	1	0	7200	2.61	17595	1059	0	6734	6,7,12,4,13,10,11,17,18,15,5,16,2,3,8,14,19,9,1
