# thisFile = xPeriment-B.ogrT-100-1901/xPer-B.ogrT-1901-9,44-100-1901-sample.txt 
# configuration file = xPeriment-B.ogrT-100-1901.tcl 
# created on Fri Aug 28 20:12:45 EDT 2015 
#
instanceID	instanceDim	hostID	sandboxID	solverName	valueTarget	valueBest	targetReached	isCensored	runtimeLmt	runtime	cntProbe	walkLength	cntRestart	speedProbe	coordBest
9,44-1-1901	43	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-7	-7	1	0	3600	19.1	195003	4652	0	10189	1000100000010000000000001010000000100000100
9,44-2-53335	43	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-7	-7	1	0	3600	23.7	239149	5708	0	10071	0010000010000000101000000000000100000010001
9,44-3-567930	43	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-7	-7	1	0	3600	14.1	143996	3436	0	10216	1000100000010000000000001010000000100000100
9,44-4-256020	43	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-7	-7	1	0	3600	9.41	96800	2308	0	10287	0010000010000000101000000000000100000010001
9,44-5-304520	43	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-7	-7	1	0	3600	25.5	259398	6192	0	10172	0010000010000000101000000000000100000010001
9,44-6-887245	43	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-7	-7	1	0	3600	1.68	17366	414	0	10325	1000100000010000000000001010000000100000100
9,44-7-244841	43	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-7	-7	1	0	3600	9.12	93835	2238	0	10290	1000100000010000000000001010000000100000100
9,44-8-843586	43	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-7	-7	1	0	3600	8.67	89309	2130	0	10307	1000100000010000000000001010000000100000100
9,44-9-436548	43	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-7	-7	1	0	3600	9.64	99061	2362	0	10272	1000100000010000000000001010000000100000100
9,44-10-558338	43	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-7	-7	1	0	3600	5.08	52233	1246	0	10278	1000100000010000000000001010000000100000100
9,44-11-545556	43	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-7	-7	1	0	3600	4.89	50238	1198	0	10277	1000100000010000000000001010000000100000100
9,44-12-229548	43	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-7	-7	1	0	3600	8.84	90665	2162	0	10251	1000100000010000000000001010000000100000100
9,44-13-236192	43	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-7	-7	1	0	3600	15.9	163516	3900	0	10261	0010000010000000101000000000000100000010001
