# thisFile = xPeriment-B.ogrT-100-1901/xPer-B.ogrT-1901-10,55-100-1901-sample.txt 
# configuration file = xPeriment-B.ogrT-100-1901.tcl 
# created on Fri Aug 28 20:34:40 EDT 2015 
#
instanceID	instanceDim	hostID	sandboxID	solverName	valueTarget	valueBest	targetReached	isCensored	runtimeLmt	runtime	cntProbe	walkLength	cntRestart	speedProbe	coordBest
10,55-1-1901	54	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-8	-8	1	0	3600	126.	1061097	20054	0	8453	010000000000010000001000000010010000000000001000100001
10,55-2-53335	54	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-8	-8	1	0	3600	24.0	204844	3870	0	8552	100001000100000000000010010000000100000010000000000010
10,55-3-567930	54	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-8	-8	1	0	3600	201.	1697262	32094	0	8433	010000000000010000001000000010010000000000001000100001
10,55-4-256020	54	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-8	-8	1	0	3600	261.	2196565	41544	0	8427	100001000100000000000010010000000100000010000000000010
10,55-5-304520	54	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-8	-8	1	0	3600	123.	1038093	19620	0	8467	010000000000010000001000000010010000000000001000100001
10,55-6-887245	54	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-8	-8	1	0	3600	19.6	167704	3168	0	8553	100001000100000000000010010000000100000010000000000010
10,55-7-244841	54	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-8	-8	1	0	3600	60.4	511461	9664	0	8472	010000000000010000001000000010010000000000001000100001
10,55-8-843586	54	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-8	-8	1	0	3600	75.1	635279	12004	0	8458	100001000100000000000010010000000100000010000000000010
10,55-9-436548	54	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-8	-8	1	0	3600	354.	2986168	56510	0	8437	010000000000010000001000000010010000000000001000100001
10,55-10-558338	54	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	B.ogr	B.ogrT	-8	-8	1	0	3600	11.9	102046	1928	0	8590	100001000100000000000010010000000100000010000000000010
